logFC	logCPM	LR	PValue	FDR	gene	beta_DG	beta_NG	delta_beta
-0.0511311869899623	6.66957890242663	0.0597994905058954	0.8068131349818	0.985696692369385	CSTF1	0.0488503265435399	0.0465097654560635	0.00234056108747638
0.054289227723033	6.83663303046115	0.05974147678414	0.806905014440129	0.985696692369385	NIFK-AS1	0.0437070807408625	0.0375044016072345	0.00620267913362799
0.0543173244754131	6.6331327863799	0.0593585931380147	0.807512597043781	0.985696692369385	LOC440346	0.0381766172143546	0.0343565638600134	0.0038200533543412
0.0314012319390409	9.030145987796	0.0588862115629212	0.808265067779411	0.985696692369385	MROH3P	0.664488104911394	0.568871868391731	0.0956162365196637
-0.0660918195428431	6.26050643524378	0.0587838829600855	0.808428490799266	0.985696692369385	PSD2	0.0290732627008533	0.0257799563832073	0.0032933063176461
0.0519227514590522	6.36985231721222	0.0586203735688358	0.808689934961116	0.985696692369385	ZNF223	0.103318086755118	0.0808663291758501	0.0224517575792682
-0.0375515709267034	7.63889106338981	0.0581341430725857	0.809469684149534	0.985696692369385	RNASEK	0.0935065538713486	0.0897485239970599	0.00375802987428871
-0.0468715459516952	6.98743028655432	0.0577244715308041	0.810129341203577	0.985696692369385	THY1	0.0950313804734172	0.0825319547972714	0.0124994256761458
0.0370039969359573	7.99164516876971	0.0572452146208491	0.810904195560701	0.985696692369385	ZMAT1	0.71039054093865	0.611150181932973	0.0992403590056768
-0.0441347395113925	7.07015066261523	0.0571746454464019	0.811018579865603	0.985696692369385	TTC6	0.0634168632435203	0.0582699066654739	0.00514695657804641
-0.0645996054225568	6.37963556677766	0.0569977856964243	0.811305576938339	0.985696692369385	NDUFA11	0.0671245280644227	0.0617743094448246	0.00535021861959809
-0.0298533914394097	9.84496621492918	0.0569184368671216	0.811434492258119	0.985696692369385	ZNF630-AS1	0.793345929428205	0.766278208471426	0.027067720956779
0.0411207988189802	8.79987255737675	0.0566373188871125	0.811891980880004	0.985696692369385	C7orf50	0.138696066728233	0.115889115414066	0.0228069513141669
